,RP_2,RP_5,RP_10,RP_25,RP_50,RP_100
9024142,6.0,0.0,0.0,0.0,0.0,0.0
9024444,7.0,0.0,0.0,0.0,0.0,0.0
9024053,16.0,3.0,4.0,0.0,0.0,0.0
9024621,3.0,0.0,0.0,0.0,0.0,0.0
9024549,16.0,2.0,4.0,0.0,0.0,0.0
9024622,3.0,0.0,0.0,0.0,0.0,0.0
9022558,7.0,1.0,0.0,0.0,0.0,0.0
9022717,27.0,6.0,2.0,1.0,0.0,0.0
9022329,16.0,4.0,1.0,0.0,0.0,0.0
9022271,19.0,2.0,2.0,1.0,0.0,1.0
9022211,19.0,4.0,2.0,1.0,0.0,1.0
9022361,15.0,2.0,1.0,0.0,0.0,0.0
9022115,19.0,3.0,2.0,1.0,0.0,1.0
9022373,21.0,11.0,6.0,0.0,1.0,0.0
9021986,20.0,2.0,2.0,2.0,0.0,1.0
9021847,18.0,4.0,2.0,1.0,0.0,1.0
9021824,18.0,2.0,3.0,1.0,0.0,1.0
9022379,6.0,0.0,1.0,0.0,0.0,0.0
9022126,10.0,0.0,0.0,0.0,0.0,0.0
9021728,16.0,3.0,1.0,0.0,0.0,0.0
9022262,19.0,3.0,0.0,0.0,0.0,0.0
9022062,8.0,2.0,0.0,0.0,0.0,0.0
9021567,8.0,1.0,0.0,0.0,0.0,0.0
9021518,20.0,3.0,1.0,0.0,0.0,0.0
9022025,19.0,1.0,0.0,0.0,0.0,0.0
9021895,2.0,0.0,0.0,0.0,0.0,0.0
9021959,14.0,1.0,0.0,0.0,0.0,0.0
9025045,40.0,1.0,0.0,0.0,1.0,1.0
9024936,56.0,3.0,0.0,0.0,1.0,1.0
9024880,68.0,3.0,0.0,0.0,0.0,2.0
9024835,15.0,1.0,0.0,0.0,1.0,0.0
9024723,17.0,3.0,2.0,2.0,0.0,0.0
9022848,30.0,3.0,2.0,0.0,0.0,0.0
9023775,65.0,4.0,3.0,0.0,0.0,0.0
9023702,35.0,4.0,1.0,0.0,0.0,0.0
9024215,42.0,8.0,0.0,0.0,0.0,0.0
9023711,21.0,4.0,2.0,0.0,0.0,0.0
9023604,30.0,4.0,2.0,0.0,0.0,0.0
9023561,39.0,3.0,1.0,1.0,0.0,0.0
9023549,81.0,7.0,3.0,0.0,0.0,0.0
9023566,20.0,2.0,0.0,0.0,0.0,0.0
9024331,18.0,3.0,2.0,2.0,0.0,0.0
9024240,19.0,3.0,2.0,2.0,0.0,0.0
9024576,17.0,3.0,2.0,2.0,0.0,0.0
9024722,21.0,0.0,0.0,1.0,0.0,0.0
9022582,81.0,4.0,1.0,1.0,0.0,0.0
9022559,23.0,4.0,2.0,0.0,0.0,0.0
9022150,25.0,4.0,2.0,0.0,0.0,0.0
9021875,14.0,1.0,0.0,1.0,0.0,0.0
9021658,46.0,7.0,4.0,1.0,0.0,1.0
9022011,21.0,5.0,0.0,2.0,0.0,0.0
9024109,6.0,1.0,0.0,0.0,0.0,0.0
9024246,20.0,1.0,2.0,1.0,0.0,0.0
9022442,40.0,3.0,1.0,0.0,0.0,0.0
9022443,19.0,2.0,0.0,0.0,0.0,0.0
9023866,18.0,4.0,0.0,0.0,0.0,0.0
9023856,9.0,2.0,0.0,0.0,0.0,0.0
9023535,92.0,4.0,3.0,1.0,0.0,0.0
9023536,15.0,1.0,1.0,0.0,0.0,0.0
9023218,19.0,2.0,1.0,0.0,0.0,0.0
9023219,49.0,4.0,1.0,1.0,0.0,0.0
9023636,10.0,1.0,1.0,0.0,0.0,0.0
9023637,16.0,2.0,2.0,0.0,0.0,0.0
9023877,17.0,2.0,1.0,1.0,0.0,0.0
9023708,36.0,2.0,1.0,0.0,0.0,0.0
9023027,109.0,6.0,2.0,0.0,0.0,1.0
9023028,94.0,6.0,1.0,0.0,0.0,1.0
9022941,56.0,4.0,0.0,1.0,0.0,0.0
9023063,23.0,3.0,1.0,0.0,0.0,0.0
9023114,130.0,9.0,1.0,0.0,0.0,1.0
9023148,18.0,1.0,1.0,0.0,0.0,0.0
9023336,43.0,4.0,2.0,1.0,0.0,0.0
9023455,35.0,4.0,1.0,0.0,0.0,0.0
9023509,35.0,3.0,1.0,0.0,0.0,0.0
9023510,182.0,6.0,6.0,0.0,0.0,1.0
9023595,53.0,3.0,1.0,0.0,0.0,0.0
9023635,21.0,2.0,0.0,0.0,0.0,0.0
9022116,47.0,7.0,1.0,0.0,0.0,1.0
9022107,4.0,0.0,0.0,0.0,0.0,0.0
9022309,4.0,0.0,0.0,0.0,0.0,0.0
9022074,4.0,0.0,0.0,0.0,0.0,0.0
9022432,6.0,1.0,0.0,0.0,0.0,0.0
9022387,32.0,6.0,1.0,1.0,0.0,0.0
9022416,6.0,0.0,0.0,0.0,0.0,0.0
9022318,68.0,4.0,2.0,0.0,0.0,1.0
9022627,52.0,4.0,3.0,0.0,1.0,0.0
9022566,9.0,1.0,0.0,0.0,0.0,0.0
9022523,10.0,2.0,2.0,0.0,0.0,0.0
9022420,10.0,1.0,0.0,0.0,0.0,0.0
9022419,21.0,3.0,1.0,0.0,0.0,0.0
9022460,7.0,2.0,1.0,0.0,0.0,0.0
9022602,14.0,2.0,0.0,0.0,0.0,0.0
9022644,60.0,5.0,2.0,1.0,1.0,0.0
9022655,26.0,4.0,2.0,0.0,0.0,0.0
9022656,20.0,3.0,3.0,0.0,0.0,0.0
9022811,53.0,4.0,2.0,1.0,0.0,0.0
9025260,172.0,13.0,7.0,0.0,0.0,2.0
9024962,20.0,2.0,1.0,1.0,0.0,0.0
9024963,53.0,4.0,2.0,0.0,0.0,1.0
9024923,20.0,2.0,1.0,1.0,0.0,0.0
9024821,22.0,4.0,0.0,0.0,0.0,0.0
9024642,26.0,2.0,1.0,0.0,0.0,0.0
9024684,21.0,1.0,2.0,1.0,0.0,0.0
9024632,53.0,4.0,2.0,1.0,0.0,0.0
9024820,21.0,1.0,2.0,1.0,0.0,0.0
9024391,33.0,2.0,1.0,0.0,0.0,0.0
9024392,63.0,6.0,2.0,0.0,0.0,0.0
9024641,39.0,4.0,0.0,0.0,0.0,0.0
9024095,34.0,4.0,0.0,0.0,0.0,0.0
9024259,32.0,4.0,0.0,0.0,0.0,0.0
9025225,14.0,3.0,0.0,0.0,0.0,0.0
9025240,20.0,2.0,1.0,1.0,0.0,0.0
9024922,85.0,10.0,2.0,0.0,0.0,1.0
9024537,21.0,2.0,1.0,1.0,0.0,0.0
9024180,18.0,1.0,1.0,2.0,0.0,0.0
9024645,21.0,1.0,2.0,1.0,0.0,0.0
9024258,20.0,2.0,1.0,1.0,0.0,0.0
9022949,2.0,0.0,1.0,0.0,1.0,0.0
9021508,14.0,4.0,4.0,0.0,0.0,0.0
9021509,38.0,0.0,1.0,0.0,1.0,0.0
9021922,13.0,3.0,4.0,0.0,0.0,0.0
9021911,9.0,0.0,1.0,0.0,0.0,1.0
9021355,10.0,0.0,0.0,0.0,1.0,1.0
9021354,21.0,0.0,0.0,1.0,0.0,1.0
9021684,27.0,0.0,1.0,1.0,0.0,0.0
9021685,7.0,0.0,0.0,1.0,1.0,0.0
9021910,5.0,0.0,0.0,2.0,0.0,0.0
9022174,3.0,0.0,1.0,0.0,1.0,0.0
9021923,62.0,1.0,1.0,0.0,1.0,0.0
9022404,18.0,0.0,0.0,1.0,1.0,0.0
9022229,2.0,0.0,1.0,1.0,0.0,0.0
9022230,28.0,1.0,0.0,0.0,2.0,0.0
9022161,25.0,1.0,1.0,0.0,0.0,1.0
9022415,41.0,1.0,1.0,0.0,1.0,0.0
9022424,2.0,1.0,1.0,0.0,0.0,0.0
9022433,13.0,1.0,1.0,0.0,1.0,0.0
9022489,2.0,1.0,1.0,0.0,0.0,0.0
9022841,10.0,3.0,4.0,0.0,0.0,0.0
9022842,14.0,1.0,1.0,0.0,0.0,0.0
9023115,8.0,3.0,4.0,0.0,0.0,0.0
9022978,69.0,0.0,1.0,0.0,0.0,0.0
9023064,7.0,3.0,3.0,1.0,0.0,0.0
9023660,8.0,3.0,3.0,1.0,0.0,0.0
9023502,11.0,1.0,1.0,0.0,0.0,0.0
9023525,9.0,3.0,3.0,1.0,0.0,0.0
9023258,21.0,1.0,1.0,0.0,0.0,0.0
9023262,6.0,2.0,1.0,0.0,0.0,0.0
9022802,11.0,1.0,1.0,0.0,0.0,0.0
9022803,13.0,4.0,0.0,1.0,0.0,0.0
9022578,3.0,1.0,1.0,0.0,0.0,0.0
9022579,49.0,3.0,0.0,0.0,1.0,0.0
9023008,2.0,2.0,0.0,0.0,0.0,0.0
9022405,11.0,1.0,1.0,0.0,1.0,0.0
9023322,8.0,3.0,3.0,1.0,0.0,0.0
9023221,9.0,2.0,1.0,0.0,0.0,0.0
9022940,5.0,2.0,2.0,0.0,0.0,0.0
9023227,3.0,0.0,1.0,0.0,0.0,0.0
9023213,3.0,0.0,1.0,0.0,0.0,0.0
9023355,5.0,2.0,0.0,0.0,0.0,0.0
9022956,3.0,0.0,1.0,0.0,0.0,0.0
9023526,3.0,0.0,1.0,0.0,0.0,0.0
9022545,6.0,4.0,1.0,0.0,0.0,0.0
9022546,8.0,0.0,2.0,0.0,0.0,0.0
9022321,11.0,3.0,2.0,0.0,0.0,0.0
9022320,8.0,1.0,2.0,0.0,0.0,0.0
9022193,1.0,0.0,1.0,0.0,0.0,0.0
9022934,37.0,2.0,2.0,0.0,0.0,0.0
9022927,3.0,0.0,1.0,0.0,0.0,0.0
9022507,56.0,2.0,1.0,0.0,2.0,0.0
9022616,4.0,0.0,1.0,0.0,0.0,0.0
9022617,28.0,1.0,1.0,1.0,2.0,0.0
9022508,4.0,0.0,1.0,0.0,0.0,0.0
9021663,16.0,0.0,0.0,0.0,0.0,1.0
9021781,11.0,2.0,0.0,0.0,0.0,1.0
9021862,33.0,4.0,1.0,1.0,0.0,0.0
9024559,84.0,8.0,0.0,1.0,0.0,0.0
9024558,12.0,1.0,0.0,0.0,0.0,0.0
9024822,10.0,1.0,0.0,0.0,0.0,0.0
9024611,8.0,6.0,2.0,0.0,0.0,0.0
9024627,7.0,1.0,0.0,0.0,0.0,0.0
9024462,15.0,1.0,0.0,0.0,0.0,0.0
9024461,3.0,1.0,0.0,0.0,0.0,0.0
9024654,12.0,6.0,2.0,0.0,0.0,0.0
9024588,23.0,1.0,0.0,0.0,0.0,0.0
9024054,8.0,1.0,0.0,0.0,0.0,0.0
9023700,3.0,1.0,0.0,1.0,0.0,0.0
9023701,13.0,0.0,2.0,0.0,1.0,0.0
9023606,49.0,2.0,2.0,0.0,1.0,0.0
9023593,3.0,1.0,0.0,1.0,0.0,0.0
9023607,49.0,1.0,2.0,0.0,0.0,1.0
9023693,36.0,2.0,1.0,0.0,1.0,0.0
9023736,27.0,1.0,1.0,0.0,0.0,0.0
9023646,7.0,0.0,0.0,0.0,0.0,0.0
9023613,4.0,0.0,1.0,0.0,0.0,0.0
9023672,26.0,1.0,1.0,0.0,1.0,0.0
9023671,4.0,0.0,0.0,1.0,0.0,0.0
9022918,5.0,1.0,1.0,0.0,0.0,0.0
9022919,15.0,2.0,1.0,1.0,0.0,0.0
9023571,5.0,1.0,0.0,0.0,0.0,0.0
9023511,3.0,3.0,0.0,0.0,0.0,0.0
9023550,6.0,1.0,0.0,0.0,0.0,0.0
9023494,13.0,3.0,1.0,0.0,0.0,0.0
9023546,5.0,2.0,0.0,0.0,0.0,0.0
9023504,4.0,0.0,0.0,0.0,0.0,0.0
9023551,7.0,0.0,0.0,0.0,0.0,0.0
9023505,5.0,1.0,0.0,0.0,0.0,0.0
9023618,7.0,0.0,0.0,0.0,0.0,0.0
9023744,11.0,0.0,0.0,0.0,0.0,0.0
9023483,6.0,1.0,0.0,0.0,0.0,0.0
9023003,5.0,1.0,1.0,0.0,0.0,0.0
9023005,22.0,2.0,0.0,1.0,0.0,0.0
9023156,34.0,2.0,1.0,1.0,0.0,0.0
9023030,60.0,2.0,2.0,2.0,0.0,0.0
9023031,31.0,2.0,1.0,2.0,0.0,0.0
9022979,41.0,1.0,2.0,2.0,0.0,0.0
9022980,37.0,2.0,1.0,2.0,0.0,0.0
9023161,6.0,2.0,0.0,0.0,0.0,0.0
9022044,18.0,2.0,0.0,2.0,0.0,0.0
9022187,17.0,2.0,0.0,1.0,1.0,0.0
9022186,18.0,1.0,1.0,1.0,0.0,0.0
9022285,15.0,1.0,2.0,0.0,0.0,0.0
9022521,10.0,1.0,2.0,0.0,0.0,0.0
9022421,7.0,2.0,1.0,0.0,1.0,0.0
9023911,2.0,0.0,0.0,0.0,0.0,0.0
9023981,2.0,0.0,0.0,0.0,0.0,0.0
9023910,6.0,1.0,1.0,0.0,0.0,0.0
9024479,2.0,0.0,0.0,0.0,0.0,0.0
9023958,2.0,1.0,1.0,1.0,0.0,0.0
9021441,6.0,1.0,1.0,0.0,1.0,0.0
9021440,19.0,4.0,6.0,0.0,0.0,2.0
9022060,22.0,4.0,2.0,3.0,0.0,0.0
9022325,30.0,9.0,3.0,1.0,1.0,2.0
9022274,31.0,6.0,6.0,3.0,2.0,5.0
9021957,23.0,10.0,6.0,1.0,2.0,2.0
9021942,29.0,22.0,7.0,4.0,2.0,14.0
9021958,50.0,12.0,8.0,5.0,4.0,9.0
9021085,15.0,12.0,3.0,2.0,2.0,1.0
9020949,3.0,0.0,0.0,0.0,1.0,1.0
9020833,19.0,1.0,5.0,0.0,0.0,1.0
9021985,42.0,9.0,3.0,1.0,0.0,5.0
9021526,36.0,7.0,5.0,1.0,0.0,1.0
9021231,22.0,4.0,3.0,2.0,3.0,1.0
9021420,21.0,8.0,9.0,2.0,2.0,1.0
9021494,20.0,8.0,2.0,2.0,0.0,3.0
9021450,21.0,2.0,1.0,4.0,0.0,0.0
9021482,28.0,11.0,3.0,1.0,3.0,0.0
9021401,25.0,8.0,3.0,2.0,2.0,1.0
9021451,16.0,3.0,3.0,0.0,3.0,0.0
9021631,20.0,6.0,1.0,1.0,1.0,1.0
9021846,21.0,5.0,3.0,0.0,0.0,0.0
9022017,17.0,4.0,1.0,2.0,1.0,1.0
9021111,68.0,9.0,2.0,1.0,0.0,0.0
9020699,15.0,4.0,0.0,0.0,0.0,0.0
9020879,14.0,2.0,0.0,0.0,0.0,0.0
9020917,19.0,7.0,4.0,0.0,0.0,2.0
9020971,16.0,1.0,0.0,0.0,0.0,0.0
9020650,22.0,10.0,3.0,4.0,2.0,5.0
9020697,44.0,7.0,17.0,16.0,24.0,15.0
9020532,26.0,8.0,4.0,3.0,2.0,4.0
9020499,23.0,2.0,7.0,1.0,0.0,3.0
9020778,50.0,10.0,4.0,0.0,1.0,0.0
9021110,22.0,7.0,2.0,0.0,0.0,2.0
9021295,46.0,4.0,2.0,0.0,0.0,0.0
9020677,64.0,12.0,6.0,1.0,0.0,0.0
9020651,24.0,6.0,4.0,2.0,0.0,2.0
9020598,24.0,4.0,5.0,2.0,0.0,2.0
9020504,24.0,4.0,5.0,2.0,0.0,2.0
9020961,18.0,9.0,3.0,0.0,0.0,2.0
9021286,21.0,6.0,3.0,0.0,0.0,2.0
9021300,20.0,7.0,2.0,0.0,1.0,1.0
9020955,96.0,17.0,3.0,1.0,0.0,0.0
9020970,26.0,6.0,2.0,0.0,0.0,2.0
9021198,22.0,7.0,3.0,0.0,0.0,2.0
9021309,101.0,12.0,3.0,1.0,1.0,0.0
9021269,86.0,12.0,0.0,0.0,0.0,1.0
9021702,9.0,0.0,0.0,0.0,0.0,0.0
9021704,4.0,0.0,0.0,0.0,0.0,0.0
9021705,4.0,0.0,0.0,0.0,0.0,0.0
9021384,12.0,1.0,0.0,0.0,0.0,0.0
9021383,25.0,4.0,1.0,0.0,0.0,0.0
9021471,13.0,1.0,0.0,0.0,0.0,0.0
9021861,15.0,4.0,1.0,0.0,0.0,0.0
9021724,9.0,1.0,0.0,0.0,0.0,0.0
9021838,35.0,4.0,1.0,0.0,0.0,0.0
9021857,7.0,2.0,0.0,0.0,0.0,0.0
9021969,55.0,3.0,2.0,1.0,0.0,0.0
9021442,13.0,0.0,0.0,0.0,0.0,0.0
9021730,11.0,0.0,0.0,0.0,0.0,0.0
9021436,92.0,11.0,3.0,1.0,0.0,0.0
9021626,16.0,1.0,0.0,0.0,0.0,0.0
9021811,114.0,25.0,14.0,3.0,1.0,1.0
9021876,7.0,2.0,0.0,0.0,0.0,0.0
9021877,76.0,7.0,1.0,0.0,0.0,1.0
9021982,4.0,2.0,0.0,0.0,0.0,0.0
9020525,14.0,9.0,11.0,3.0,0.0,3.0
9020861,28.0,9.0,6.0,1.0,1.0,4.0
9021155,23.0,6.0,6.0,1.0,1.0,1.0
9021095,32.0,8.0,9.0,4.0,3.0,8.0
9020862,32.0,18.0,15.0,1.0,4.0,9.0
9021094,16.0,4.0,6.0,0.0,0.0,2.0
9021164,26.0,5.0,3.0,0.0,4.0,1.0
9021090,10.0,3.0,1.0,0.0,0.0,0.0
9021069,11.0,5.0,1.0,0.0,0.0,0.0
9021107,10.0,4.0,1.0,0.0,0.0,0.0
9021232,19.0,5.0,4.0,0.0,1.0,0.0
9021528,6.0,3.0,0.0,0.0,0.0,0.0
9021398,8.0,3.0,0.0,0.0,0.0,0.0
9021361,4.0,2.0,0.0,0.0,0.0,0.0
9021298,6.0,2.0,1.0,0.0,0.0,0.0
9020975,10.0,1.0,0.0,0.0,0.0,0.0
9020743,23.0,1.0,0.0,1.0,0.0,0.0
9020435,7.0,0.0,1.0,0.0,0.0,0.0
9020684,3.0,5.0,0.0,0.0,0.0,0.0
9020619,15.0,0.0,1.0,0.0,0.0,0.0
9020547,3.0,5.0,0.0,0.0,0.0,0.0
9020745,2.0,2.0,0.0,0.0,0.0,0.0
9020638,7.0,3.0,1.0,0.0,0.0,0.0
9020736,2.0,2.0,0.0,0.0,0.0,0.0
9021812,1.0,2.0,0.0,0.0,0.0,0.0
9021732,2.0,1.0,0.0,0.0,0.0,0.0
9021687,4.0,1.0,0.0,1.0,0.0,0.0
9021483,2.0,0.0,0.0,0.0,0.0,0.0
9021484,6.0,1.0,1.0,0.0,0.0,0.0
9021563,2.0,0.0,0.0,0.0,0.0,0.0
9021278,5.0,1.0,0.0,1.0,0.0,0.0
9021279,21.0,1.0,0.0,0.0,1.0,0.0
9021638,24.0,2.0,0.0,0.0,1.0,0.0
9021463,5.0,0.0,1.0,0.0,0.0,0.0
9021639,1.0,2.0,0.0,0.0,0.0,0.0
9021144,4.0,1.0,1.0,0.0,0.0,0.0
9021102,9.0,2.0,1.0,0.0,0.0,0.0
9021261,3.0,2.0,1.0,0.0,0.0,0.0
9021265,3.0,0.0,0.0,0.0,0.0,0.0
9021258,36.0,1.0,2.0,2.0,0.0,0.0
9020987,22.0,1.0,2.0,0.0,0.0,0.0
9020986,7.0,1.0,0.0,1.0,0.0,0.0
9020846,9.0,0.0,1.0,0.0,0.0,0.0
9020811,24.0,1.0,1.0,0.0,0.0,0.0
9020900,8.0,0.0,1.0,0.0,0.0,0.0
9020933,8.0,2.0,1.0,0.0,0.0,0.0
9020322,33.0,5.0,5.0,2.0,2.0,3.0
9020519,46.0,2.0,0.0,0.0,1.0,0.0
9020461,71.0,17.0,13.0,5.0,2.0,1.0
9020460,21.0,4.0,5.0,2.0,0.0,3.0
9020144,12.0,10.0,10.0,1.0,0.0,3.0
9020185,11.0,7.0,3.0,1.0,0.0,0.0
9022138,85.0,2.0,2.0,0.0,1.0,0.0
9022351,12.0,3.0,4.0,0.0,0.0,0.0
9022111,13.0,3.0,4.0,0.0,0.0,0.0
9022350,104.0,2.0,1.0,0.0,0.0,1.0
9021947,14.0,3.0,4.0,0.0,0.0,0.0
9021949,55.0,1.0,1.0,1.0,0.0,0.0
9022488,11.0,3.0,4.0,0.0,0.0,0.0
9021013,21.0,0.0,0.0,0.0,0.0,1.0
9020962,14.0,5.0,3.0,1.0,0.0,0.0
9020959,14.0,5.0,3.0,1.0,0.0,0.0
9021492,13.0,4.0,3.0,1.0,0.0,0.0
9021177,13.0,4.0,3.0,1.0,0.0,0.0
9022924,90.0,3.0,0.0,0.0,1.0,0.0
9022920,10.0,3.0,4.0,0.0,0.0,0.0
9022984,10.0,3.0,3.0,1.0,0.0,0.0
9022586,50.0,0.0,0.0,0.0,0.0,1.0
9023225,12.0,0.0,0.0,0.0,0.0,0.0
9023018,7.0,3.0,3.0,1.0,0.0,0.0
9023196,20.0,1.0,0.0,0.0,0.0,0.0
9023067,9.0,3.0,3.0,1.0,0.0,0.0
9023326,14.0,0.0,1.0,0.0,0.0,0.0
9020420,10.0,4.0,9.0,7.0,2.0,1.0
9020654,16.0,4.0,1.0,1.0,0.0,0.0
9020306,14.0,6.0,1.0,0.0,0.0,0.0
9021522,8.0,5.0,10.0,1.0,2.0,0.0
9021148,9.0,5.0,4.0,0.0,0.0,0.0
9021147,24.0,3.0,1.0,4.0,1.0,0.0
9021086,19.0,3.0,0.0,1.0,2.0,6.0
9020771,5.0,1.0,4.0,9.0,2.0,1.0
9021070,10.0,3.0,1.0,3.0,0.0,2.0
9020839,19.0,7.0,6.0,1.0,2.0,1.0
9020776,19.0,4.0,0.0,0.0,0.0,0.0
9020641,15.0,4.0,3.0,0.0,0.0,0.0
9020640,46.0,7.0,5.0,0.0,1.0,1.0
9020623,17.0,3.0,3.0,0.0,0.0,0.0
9020632,20.0,3.0,1.0,0.0,0.0,0.0
9023299,25.0,3.0,2.0,1.0,1.0,0.0
9023220,131.0,11.0,4.0,1.0,1.0,1.0
9023100,42.0,4.0,4.0,1.0,0.0,0.0
9020702,27.0,2.0,0.0,0.0,0.0,0.0
9020614,7.0,1.0,0.0,0.0,0.0,0.0
9021301,21.0,3.0,1.0,0.0,0.0,0.0
9021209,22.0,2.0,2.0,0.0,0.0,0.0
9021210,19.0,1.0,2.0,0.0,0.0,0.0
9021287,30.0,3.0,0.0,0.0,0.0,0.0
9020926,16.0,1.0,0.0,0.0,0.0,0.0
9025395,14.0,2.0,2.0,2.0,0.0,0.0
9025107,27.0,2.0,1.0,0.0,1.0,0.0
9025154,92.0,10.0,3.0,1.0,0.0,1.0
9025120,70.0,5.0,1.0,1.0,0.0,1.0
9025186,15.0,3.0,2.0,2.0,0.0,0.0
9024853,33.0,4.0,0.0,1.0,0.0,0.0
9025132,16.0,2.0,3.0,2.0,0.0,0.0
9025061,33.0,3.0,1.0,0.0,0.0,1.0
9025174,17.0,3.0,2.0,2.0,0.0,0.0
9024838,18.0,2.0,3.0,2.0,0.0,0.0
9024836,41.0,2.0,1.0,1.0,0.0,0.0
9024807,17.0,3.0,2.0,2.0,0.0,0.0
9024750,16.0,3.0,2.0,2.0,0.0,0.0
9024101,17.0,1.0,1.0,0.0,0.0,0.0
9024171,33.0,4.0,2.0,0.0,0.0,0.0
9024100,20.0,1.0,1.0,0.0,0.0,0.0
9024172,13.0,3.0,0.0,0.0,0.0,0.0
9024724,16.0,1.0,2.0,0.0,0.0,0.0
9024615,50.0,2.0,2.0,0.0,0.0,0.0
9024616,17.0,1.0,2.0,0.0,0.0,0.0
9024713,17.0,1.0,2.0,0.0,0.0,0.0
9024367,23.0,0.0,3.0,0.0,0.0,0.0
9024372,13.0,2.0,1.0,0.0,0.0,0.0
9022827,20.0,4.0,2.0,0.0,0.0,0.0
9023710,21.0,4.0,2.0,0.0,0.0,0.0
9023703,21.0,4.0,2.0,0.0,0.0,0.0
9024096,21.0,3.0,2.0,2.0,0.0,0.0
9023924,21.0,4.0,2.0,0.0,0.0,0.0
9023915,23.0,4.0,2.0,0.0,0.0,0.0
9023761,102.0,4.0,3.0,1.0,0.0,0.0
9023692,79.0,7.0,5.0,1.0,0.0,0.0
9024206,25.0,3.0,2.0,0.0,0.0,0.0
9024241,18.0,2.0,1.0,0.0,0.0,0.0
9024577,81.0,4.0,1.0,1.0,0.0,0.0
9023583,46.0,2.0,4.0,0.0,1.0,0.0
9023584,94.0,7.0,6.0,1.0,1.0,0.0
9022743,20.0,4.0,2.0,0.0,0.0,0.0
9022403,25.0,4.0,2.0,0.0,0.0,0.0
9022205,91.0,9.0,1.0,2.0,0.0,0.0
9021657,22.0,6.0,0.0,2.0,0.0,0.0
9021848,21.0,6.0,0.0,2.0,0.0,0.0
9021813,11.0,0.0,2.0,0.0,0.0,0.0
9021814,26.0,1.0,1.0,1.0,0.0,0.0
9022012,27.0,3.0,2.0,0.0,0.0,0.0
9021938,20.0,1.0,1.0,1.0,0.0,0.0
9021197,59.0,6.0,3.0,1.0,0.0,0.0
9021252,21.0,7.0,3.0,0.0,0.0,2.0
9021568,52.0,5.0,2.0,1.0,0.0,0.0
9021455,76.0,16.0,12.0,3.0,2.0,0.0
9021409,48.0,3.0,1.0,0.0,0.0,0.0
9021016,55.0,2.0,3.0,0.0,0.0,0.0
9021649,18.0,1.0,0.0,0.0,0.0,0.0
9023945,19.0,4.0,2.0,0.0,0.0,0.0
9023929,11.0,3.0,2.0,3.0,1.0,0.0
9023054,12.0,4.0,0.0,0.0,0.0,0.0
9023215,31.0,2.0,5.0,1.0,0.0,0.0
9023216,10.0,4.0,2.0,4.0,0.0,0.0
9023562,9.0,4.0,2.0,4.0,0.0,0.0
9023570,46.0,1.0,3.0,1.0,0.0,0.0
9023132,28.0,3.0,0.0,1.0,0.0,0.0
9022849,103.0,7.0,2.0,2.0,0.0,0.0
9022850,33.0,3.0,1.0,1.0,0.0,0.0
9023159,25.0,4.0,0.0,0.0,1.0,0.0
9023160,29.0,5.0,2.0,0.0,0.0,0.0
9023170,28.0,5.0,1.0,0.0,0.0,0.0
9023488,35.0,4.0,3.0,0.0,0.0,0.0
9023492,12.0,3.0,1.0,0.0,0.0,0.0
9023834,9.0,1.0,0.0,0.0,0.0,0.0
9022374,29.0,5.0,1.0,1.0,0.0,0.0
9022828,27.0,2.0,2.0,0.0,1.0,0.0
9022748,81.0,6.0,5.0,0.0,0.0,0.0
9022739,34.0,3.0,2.0,0.0,1.0,0.0
9022645,66.0,4.0,3.0,2.0,0.0,0.0
9022646,33.0,4.0,2.0,0.0,1.0,0.0
9022153,84.0,7.0,2.0,1.0,1.0,0.0
9022198,57.0,6.0,3.0,0.0,0.0,1.0
9022154,38.0,1.0,3.0,0.0,1.0,0.0
9022199,53.0,5.0,4.0,1.0,0.0,0.0
9022346,48.0,4.0,3.0,0.0,1.0,0.0
9022380,42.0,4.0,3.0,1.0,0.0,0.0
9023007,73.0,4.0,1.0,1.0,1.0,0.0
9022608,39.0,2.0,3.0,0.0,0.0,0.0
9022389,71.0,7.0,3.0,0.0,0.0,0.0
9022388,27.0,3.0,5.0,0.0,0.0,0.0
9021390,4.0,6.0,6.0,2.0,1.0,0.0
9021297,5.0,5.0,8.0,1.0,0.0,6.0
9022840,71.0,4.0,0.0,2.0,1.0,0.0
9022839,14.0,6.0,3.0,0.0,0.0,0.0
9022754,35.0,2.0,4.0,0.0,0.0,0.0
9022607,10.0,3.0,2.0,0.0,0.0,0.0
9021617,12.0,0.0,7.0,5.0,3.0,10.0
9021612,10.0,2.0,6.0,1.0,2.0,2.0
9021389,14.0,10.0,1.0,1.0,3.0,2.0
9021296,23.0,2.0,3.0,1.0,0.0,1.0
9022215,9.0,2.0,2.0,1.0,0.0,0.0
9021915,14.0,4.0,2.0,2.0,2.0,0.0
9021909,7.0,2.0,2.0,1.0,1.0,0.0
9021832,13.0,4.0,4.0,2.0,2.0,1.0
9021831,21.0,3.0,0.0,1.0,2.0,0.0
9021775,22.0,5.0,3.0,2.0,1.0,1.0
9021774,17.0,4.0,2.0,0.0,1.0,0.0
9022475,26.0,2.0,1.0,2.0,1.0,0.0
9022474,18.0,6.0,3.0,0.0,0.0,0.0
9020951,41.0,6.0,0.0,1.0,1.0,1.0
9020828,53.0,7.0,2.0,1.0,1.0,1.0
9020829,47.0,8.0,3.0,1.0,0.0,2.0
